CustomerID,Status,Annual Income ($),Spending Score (1-100),Work Experience,Customer size,Founded,Number of employees,Country
1203.0,Public,110846.0,49.0,0.0,2.0,2000,7289,Suède
1204.0,Public,106841.0,69.0,0.0,3.0,2017,7963,Norvège
1205.0,Public,117181.0,66.0,12.0,5.0,2005,7727,Finlande
1206.0,Public,86898.0,76.0,0.0,6.0,1974,4564,Pays-Bas
1207.0,Public,143241.0,81.0,4.0,7.0,1986,89,Royaume-Uni
1208.0,Public,146028.0,33.0,0.0,5.0,2000,3644,États-Unis
1209.0,Private,165287.0,65.0,1.0,3.0,2012,1162,Canada
1210.0,Public,132486.0,9.0,1.0,2.0,2018,8301,Chine
1211.0,Private,96424.0,74.0,8.0,5.0,2006,4498,Inde
1212.0,Public,151468.0,41.0,1.0,5.0,1993,4197,Germany
1213.0,Public,76561.0,79.0,0.0,1.0,2000,9343,USA
1214.0,Public,125316.0,81.0,0.0,6.0,1994,160,Canada
1215.0,Private,109373.0,22.0,4.0,2.0,2007,8198,India
1216.0,Private,135042.0,12.0,0.0,7.0,1981,9393,Allemagne
1217.0,Public,59784.0,81.0,3.0,3.0,1975,1332,France
1218.0,Private,140687.0,63.0,1.0,2.0,1989,8007,Suède
1219.0,Private,182927.0,55.0,1.0,1.0,2010,9527,Norvège
1220.0,Public,175534.0,44.0,1.0,6.0,2015,7801,Finlande
1221.0,Private,170957.0,6.0,1.0,3.0,1994,2027,Pays-Bas
1222.0,Private,81197.0,76.0,0.0,4.0,2004,3705,Royaume-Uni
1223.0,Public,104888.0,8.0,0.0,4.0,1997,6809,États-Unis
1224.0,Private,184838.0,18.0,8.0,5.0,1994,7848,Canada
1225.0,Public,139588.0,66.0,0.0,2.0,2000,5433,Chine
1226.0,Private,126543.0,45.0,0.0,3.0,1984,6789,Inde
1227.0,Public,177260.0,45.0,14.0,2.0,1992,2766,Germany
1228.0,Private,156823.0,42.0,9.0,5.0,2020,5344,USA
1229.0,Public,183201.0,52.0,8.0,6.0,2002,5562,Canada
1230.0,Public,84925.0,46.0,4.0,6.0,1992,2368,India
1231.0,Private,69719.0,47.0,9.0,2.0,1987,8853,Allemagne
1232.0,Public,61355.0,13.0,1.0,3.0,1989,1778,France
1233.0,Private,156014.0,49.0,14.0,5.0,2014,2466,Suède
1234.0,Private,184088.0,21.0,11.0,7.0,2018,4891,Norvège
1235.0,Public,158372.0,98.0,1.0,1.0,2011,6779,Finlande
1236.0,Public,135742.0,67.0,1.0,7.0,1975,4878,Pays-Bas
1237.0,Public,145704.0,82.0,0.0,4.0,1993,2829,Royaume-Uni
1238.0,Public,157307.0,23.0,4.0,3.0,1986,8180,États-Unis
1239.0,Public,88064.0,73.0,1.0,5.0,1982,5590,Canada
1240.0,Public,167226.0,59.0,3.0,1.0,2009,393,Chine
1241.0,Public,153821.0,8.0,1.0,4.0,1971,3613,Inde
1242.0,Private,170669.0,78.0,9.0,5.0,2007,2373,Germany
1243.0,Private,93555.0,13.0,3.0,3.0,2001,8561,USA
1244.0,Public,101941.0,18.0,1.0,3.0,2012,2560,Canada
1245.0,Public,78795.0,44.0,0.0,6.0,1989,2551,India
1246.0,Public,55875.0,94.0,0.0,5.0,2015,2076,Allemagne
1247.0,Public,177513.0,81.0,1.0,5.0,2006,1886,France
1248.0,Public,100850.0,83.0,0.0,3.0,2021,6842,Suède
1249.0,Public,143082.0,63.0,0.0,7.0,1993,6262,Norvège
1250.0,Public,85447.0,4.0,9.0,6.0,1982,6274,Finlande
1251.0,Public,114213.0,33.0,9.0,4.0,2017,2224,Pays-Bas
1252.0,Private,161120.0,69.0,0.0,1.0,2007,727,Royaume-Uni
1253.0,Public,186682.0,86.0,1.0,1.0,2018,3967,États-Unis
1254.0,Private,105302.0,75.0,0.0,3.0,2002,472,Canada
1255.0,Public,133400.0,47.0,0.0,6.0,1984,4211,Chine
1256.0,Private,56432.0,23.0,0.0,5.0,1979,2361,Inde
1257.0,Public,136467.0,72.0,3.0,3.0,1981,8586,Germany
1258.0,Private,189945.0,20.0,0.0,5.0,1979,4428,USA
1259.0,Public,163966.0,48.0,1.0,5.0,2003,2638,Canada
1260.0,Private,52152.0,17.0,0.0,3.0,1978,8382,India
1261.0,Private,145720.0,62.0,12.0,7.0,1988,1083,Allemagne
1262.0,Private,188034.0,61.0,1.0,5.0,1983,9324,France
1263.0,Public,127911.0,3.0,9.0,2.0,2017,9877,Suède
1264.0,Public,174114.0,31.0,1.0,1.0,1971,1297,Norvège
1265.0,Private,144489.0,10.0,14.0,3.0,2008,3799,Finlande
1266.0,Private,77440.0,47.0,0.0,5.0,1975,6334,Pays-Bas
1267.0,Public,86119.0,44.0,1.0,6.0,1993,9980,Royaume-Uni
1268.0,Public,100056.0,49.0,1.0,3.0,2018,7718,États-Unis
1269.0,Private,66686.0,50.0,8.0,7.0,2013,4714,Canada
1270.0,Public,74696.0,41.0,1.0,6.0,1973,4861,Chine
1271.0,Private,65641.0,50.0,4.0,5.0,2010,1877,Inde
1272.0,Public,61228.0,81.0,1.0,6.0,1987,9147,Germany
1273.0,Public,138529.0,87.0,0.0,4.0,2010,7302,USA
1274.0,Public,152405.0,4.0,1.0,4.0,1991,4506,Canada
1275.0,Private,157757.0,84.0,0.0,4.0,2001,4246,India
1276.0,Private,166361.0,59.0,6.0,4.0,1975,4792,Allemagne
1277.0,Public,67227.0,30.0,1.0,7.0,1992,7882,France
1278.0,Private,161156.0,88.0,0.0,4.0,1980,7268,Suède
1279.0,Public,170647.0,70.0,1.0,7.0,2021,3939,Norvège
1280.0,Public,161646.0,36.0,0.0,2.0,2000,8257,Finlande
1281.0,Private,98016.0,18.0,9.0,6.0,2014,3462,Pays-Bas
1282.0,Private,50526.0,19.0,0.0,6.0,2003,5837,Royaume-Uni
1283.0,Private,175208.0,43.0,8.0,4.0,1975,9217,États-Unis
1284.0,Public,97721.0,48.0,0.0,7.0,2017,722,Canada
1285.0,Public,142013.0,81.0,3.0,4.0,2019,4959,Chine
1286.0,Private,166737.0,76.0,0.0,3.0,1986,685,Inde
1287.0,Public,62651.0,13.0,0.0,2.0,1999,753,Germany
1288.0,Public,179546.0,4.0,8.0,4.0,2011,3648,USA
1289.0,Public,51866.0,81.0,12.0,7.0,2020,6079,Canada
1290.0,Public,86297.0,42.0,9.0,4.0,2014,3656,India
1291.0,Public,65031.0,23.0,0.0,4.0,1986,8696,Allemagne
1292.0,Private,69383.0,25.0,0.0,2.0,1980,287,France
1293.0,Private,70733.0,63.0,5.0,3.0,1971,9047,Suède
1294.0,Public,187898.0,89.0,6.0,2.0,2017,7985,Norvège
1295.0,Public,116001.0,55.0,1.0,4.0,1970,4048,Finlande
1296.0,Private,87040.0,4.0,9.0,1.0,2015,6694,Pays-Bas
1297.0,Public,180956.0,74.0,2.0,2.0,2018,231,Royaume-Uni
1298.0,Public,115517.0,82.0,0.0,6.0,2001,2851,États-Unis
1299.0,Private,76979.0,46.0,1.0,3.0,1972,2966,Canada
1300.0,Private,50798.0,56.0,10.0,5.0,2005,5363,Chine
1301.0,Public,146350.0,43.0,1.0,3.0,2017,3502,Inde
1302.0,Public,81112.0,61.0,5.0,3.0,1993,7631,Germany
1303.0,Private,80605.0,20.0,1.0,6.0,1981,2989,USA
1304.0,Private,171949.0,11.0,1.0,6.0,2018,581,Canada
1305.0,Private,159006.0,26.0,8.0,6.0,1976,5363,India
1306.0,Public,177368.0,96.0,1.0,2.0,1983,2368,Allemagne
1307.0,Public,187643.0,3.0,1.0,1.0,2000,726,France
1308.0,Private,93841.0,25.0,0.0,7.0,1974,3268,Suède
1309.0,Private,131061.0,92.0,0.0,7.0,2013,4438,Norvège
1310.0,Private,146130.0,20.0,6.0,6.0,1982,3908,Finlande
1311.0,Private,84471.0,79.0,1.0,5.0,1991,3821,Pays-Bas
1312.0,Public,144485.0,15.0,0.0,4.0,1990,260,Royaume-Uni
1313.0,Public,158638.0,78.0,2.0,5.0,2009,3234,États-Unis
1314.0,Private,96693.0,28.0,0.0,4.0,2007,1963,Canada
1315.0,Public,129507.0,93.0,4.0,7.0,2018,3195,Chine
1316.0,Public,114510.0,39.0,0.0,4.0,1973,2267,Inde
1317.0,Public,109396.0,17.0,1.0,2.0,2010,3925,Germany
1318.0,Public,149031.0,96.0,10.0,5.0,2003,6323,USA
1319.0,Public,66256.0,13.0,1.0,2.0,1997,6926,Canada
1320.0,Public,118285.0,69.0,8.0,4.0,1989,2919,India
1321.0,Private,128723.0,58.0,4.0,5.0,1975,4466,Allemagne
1322.0,Public,178285.0,91.0,4.0,7.0,1991,6104,France
1323.0,Public,144176.0,74.0,7.0,2.0,2012,3062,Suède
1324.0,Private,82474.0,31.0,9.0,3.0,2006,8563,Norvège
1325.0,Public,159010.0,84.0,6.0,2.0,2006,8461,Finlande
1326.0,Public,76164.0,83.0,6.0,2.0,1979,2936,Pays-Bas
1327.0,Private,77873.0,49.0,6.0,5.0,1987,8494,Royaume-Uni
1328.0,Private,53392.0,89.0,6.0,4.0,1975,3648,États-Unis
1329.0,Private,168898.0,41.0,9.0,7.0,2015,4806,Canada
1330.0,Private,128917.0,7.0,5.0,5.0,1992,4615,Chine
1331.0,Private,185067.0,49.0,5.0,4.0,2004,98,Inde
1332.0,Private,132183.0,76.0,10.0,3.0,2017,9389,Germany
1333.0,Public,82060.0,46.0,7.0,1.0,1993,2740,USA
1334.0,Public,133614.0,58.0,7.0,4.0,1995,2760,Canada
1335.0,Private,94844.0,64.0,7.0,6.0,2016,8003,India
1336.0,Public,76474.0,5.0,5.0,5.0,2018,1803,Allemagne
1337.0,Public,94655.0,9.0,8.0,1.0,2018,7260,France
1338.0,Private,60933.0,30.0,8.0,1.0,2019,5215,Suède
1339.0,Private,79257.0,82.0,6.0,2.0,1991,8649,Norvège
1340.0,Public,125677.0,36.0,5.0,2.0,1978,8448,Finlande
1341.0,Public,127971.0,56.0,1.0,5.0,2015,743,Pays-Bas
1342.0,Private,76103.0,62.0,9.0,3.0,1994,7228,Royaume-Uni
1343.0,Public,114741.0,96.0,0.0,5.0,2020,7426,États-Unis
1344.0,Public,157994.0,92.0,1.0,1.0,1970,5396,Canada
1345.0,Private,93786.0,44.0,3.0,1.0,2015,6275,Chine
1346.0,Private,75178.0,41.0,1.0,7.0,2000,2175,Inde
1347.0,Private,175267.0,81.0,1.0,4.0,2011,8285,Germany
1348.0,Public,99263.0,100.0,8.0,1.0,1984,4452,USA
1349.0,Public,52590.0,3.0,0.0,4.0,2020,3278,Canada
1350.0,Private,170959.0,75.0,0.0,4.0,2003,807,India
1351.0,Private,135076.0,60.0,1.0,5.0,1993,5504,Allemagne
1352.0,Private,167112.0,34.0,0.0,1.0,1974,7483,France
1353.0,Public,184639.0,12.0,1.0,6.0,1973,4223,Suède
1354.0,Public,172369.0,80.0,6.0,6.0,2018,2774,Norvège
1355.0,Public,124256.0,67.0,1.0,7.0,1981,7240,Finlande
1356.0,Public,89972.0,92.0,10.0,6.0,2019,1648,Pays-Bas
1357.0,Private,67799.0,42.0,1.0,6.0,2011,106,Royaume-Uni
1358.0,Public,176074.0,70.0,1.0,7.0,2017,5085,États-Unis
1359.0,Private,167517.0,27.0,2.0,7.0,1998,505,Canada
1360.0,Public,77914.0,11.0,1.0,6.0,1982,5880,Chine
1361.0,Public,57605.0,81.0,0.0,2.0,2014,1305,Inde
1362.0,Public,86365.0,70.0,1.0,7.0,1994,8527,Germany
1363.0,Private,93883.0,39.0,1.0,2.0,2021,7024,USA
1364.0,Public,131091.0,62.0,4.0,1.0,2006,7650,Canada
1365.0,Private,87222.0,14.0,8.0,4.0,1981,934,India
1366.0,Public,117076.0,45.0,1.0,2.0,2014,6823,Allemagne
1367.0,Private,150925.0,1.0,1.0,2.0,1985,4982,France
1368.0,Public,149379.0,100.0,0.0,3.0,2022,7480,Suède
1369.0,Public,138644.0,94.0,4.0,3.0,1992,9668,Norvège
1370.0,Private,148493.0,42.0,4.0,7.0,1998,3664,Finlande
1371.0,Private,84658.0,66.0,4.0,6.0,1990,4670,Pays-Bas
1372.0,Private,111618.0,99.0,6.0,5.0,2018,6860,Royaume-Uni
1373.0,Private,108759.0,60.0,7.0,6.0,1992,7720,États-Unis
1374.0,Private,186203.0,73.0,10.0,5.0,1972,4519,Canada
1375.0,Public,147258.0,59.0,10.0,2.0,2022,3911,Chine
1376.0,Public,132983.0,67.0,7.0,7.0,1990,5882,Inde
1377.0,Private,149092.0,39.0,8.0,1.0,2018,8555,Germany
1378.0,Private,163845.0,84.0,5.0,7.0,1971,4252,USA
1379.0,Private,117777.0,67.0,5.0,5.0,2012,4271,Canada
1380.0,Private,131584.0,18.0,7.0,3.0,1983,978,India
1381.0,Public,123904.0,91.0,7.0,5.0,1992,5381,Allemagne
1382.0,Public,89801.0,88.0,5.0,4.0,1974,1280,France
1383.0,Private,173466.0,57.0,10.0,5.0,2015,5101,Suède
1384.0,Public,55690.0,4.0,4.0,6.0,1974,8429,Norvège
1385.0,Public,104467.0,72.0,5.0,1.0,2016,3784,Finlande
1386.0,Private,100419.0,19.0,5.0,4.0,1975,9759,Pays-Bas
1387.0,Public,62951.0,47.0,8.0,2.0,2004,3200,Royaume-Uni
1388.0,Private,118554.0,1.0,4.0,6.0,2003,1586,États-Unis
1389.0,Public,140673.0,49.0,6.0,7.0,1976,8183,Canada
1390.0,Public,75561.0,87.0,5.0,3.0,1987,468,Chine
1391.0,Public,147306.0,50.0,6.0,6.0,2002,3168,Inde
1392.0,Public,111871.0,30.0,10.0,1.0,1981,8456,Germany
1393.0,Private,112884.0,43.0,0.0,6.0,2012,6821,USA
1394.0,Public,121267.0,58.0,1.0,1.0,2009,5385,Canada
1395.0,Public,151519.0,93.0,7.0,2.0,2000,2419,India
1396.0,Public,105448.0,40.0,0.0,5.0,2007,4249,Allemagne
1397.0,Public,92048.0,91.0,1.0,1.0,1970,5254,France
1398.0,Private,99980.0,94.0,10.0,1.0,1998,8465,Suède
1399.0,Private,84003.0,68.0,9.0,6.0,1977,9771,Norvège
1400.0,Private,110889.0,95.0,1.0,2.0,2016,868,Finlande
1401.0,Public,82478.0,95.0,10.0,1.0,1975,8808,Pays-Bas
1402.0,Private,139685.0,20.0,1.0,4.0,2012,8563,Royaume-Uni
1403.0,Public,182374.0,62.0,0.0,6.0,1981,4107,États-Unis
1404.0,Public,119366.0,94.0,4.0,2.0,1985,4616,Canada
1405.0,Public,53788.0,57.0,0.0,2.0,1979,6080,Chine
1406.0,Public,90341.0,92.0,0.0,2.0,1995,8956,Inde
1407.0,Public,118348.0,94.0,1.0,7.0,1976,2974,Germany
1408.0,Private,137428.0,87.0,0.0,2.0,1976,4235,USA
1409.0,Public,106982.0,53.0,1.0,7.0,1996,4033,Canada
1410.0,Public,98532.0,52.0,0.0,6.0,2006,4973,India
1411.0,Public,120825.0,24.0,9.0,7.0,2015,4028,Allemagne
1412.0,Public,58006.0,83.0,1.0,5.0,1982,7445,France
1413.0,Private,106941.0,73.0,1.0,1.0,1978,2831,Suède
1414.0,Private,129782.0,31.0,1.0,2.0,1996,3874,Norvège
1415.0,Private,121513.0,90.0,0.0,6.0,2014,1261,Finlande
1416.0,Public,79925.0,30.0,0.0,3.0,2017,4151,Pays-Bas
1417.0,Private,112089.0,74.0,7.0,7.0,2008,9429,Royaume-Uni
1418.0,Public,138656.0,27.0,3.0,4.0,2019,2257,États-Unis
1419.0,Public,146794.0,90.0,8.0,3.0,2000,8840,Canada
1420.0,Public,75033.0,30.0,5.0,5.0,2013,7819,Chine
1421.0,Public,149969.0,78.0,0.0,6.0,1974,6036,Inde
1422.0,Public,124852.0,39.0,5.0,5.0,1976,2899,Germany
1423.0,Private,154837.0,42.0,8.0,4.0,2015,9164,USA
1424.0,Public,145678.0,55.0,0.0,1.0,1999,628,Canada
1425.0,Public,137354.0,89.0,8.0,7.0,1994,1303,India
1426.0,Public,136660.0,48.0,1.0,3.0,2005,7776,Allemagne
1427.0,Public,63334.0,99.0,0.0,6.0,2013,8034,France
1428.0,Private,62893.0,29.0,1.0,5.0,1991,6654,Suède
1429.0,Private,163514.0,89.0,9.0,2.0,2000,6239,Norvège
1430.0,Private,145934.0,40.0,10.0,2.0,2019,2319,Finlande
1431.0,Public,119223.0,58.0,10.0,7.0,2007,3010,Pays-Bas
1432.0,Private,127479.0,18.0,10.0,2.0,2022,6160,Royaume-Uni
1433.0,Public,136146.0,98.0,6.0,6.0,1985,6513,États-Unis
1434.0,Public,76001.0,46.0,7.0,3.0,1988,8097,Canada
1435.0,Public,84885.0,24.0,6.0,2.0,2012,8360,Chine
1436.0,Public,82812.0,1.0,6.0,2.0,2010,1721,Inde
1437.0,Private,51260.0,43.0,5.0,5.0,2008,2553,Germany
1438.0,Private,159572.0,42.0,5.0,5.0,2003,3719,USA
1439.0,Private,130186.0,88.0,9.0,7.0,1976,5343,Canada
1440.0,Public,176954.0,57.0,5.0,6.0,1988,1059,India
1441.0,Private,85908.0,99.0,5.0,4.0,2018,4842,Allemagne
1442.0,Public,75831.0,5.0,10.0,7.0,1982,265,France
1443.0,Public,123045.0,56.0,7.0,3.0,1982,958,Suède
1444.0,Public,161211.0,10.0,9.0,1.0,1999,140,Norvège
1445.0,Public,81702.0,27.0,6.0,4.0,2002,3543,Finlande
1446.0,Public,173043.0,3.0,8.0,6.0,2003,555,Pays-Bas
1447.0,Private,126380.0,90.0,6.0,1.0,2007,5330,Royaume-Uni
1448.0,Public,128205.0,27.0,6.0,5.0,2009,3042,États-Unis
1449.0,Public,181355.0,73.0,10.0,3.0,1971,4657,Canada
1450.0,Public,97931.0,70.0,9.0,7.0,1999,8641,Chine
1451.0,Private,146432.0,25.0,6.0,1.0,1996,7993,Inde
1452.0,Public,125731.0,41.0,6.0,4.0,2013,8953,Germany
1453.0,Public,132701.0,70.0,5.0,2.0,1984,1600,USA
1454.0,Public,116095.0,8.0,5.0,1.0,2016,5965,Canada
1455.0,Public,135773.0,42.0,9.0,5.0,1990,2832,India
1456.0,Private,136417.0,45.0,9.0,6.0,1990,7976,Allemagne
1457.0,Private,80783.0,82.0,9.0,3.0,1993,7452,France
1458.0,Private,182580.0,60.0,6.0,6.0,2000,8502,Suède
1459.0,Public,143567.0,48.0,7.0,2.0,1990,9536,Norvège
1460.0,Private,85908.0,85.0,5.0,4.0,1976,9995,Finlande
1461.0,Public,139806.0,99.0,4.0,4.0,2011,5898,Pays-Bas
1462.0,Public,77269.0,24.0,8.0,1.0,2012,4158,Royaume-Uni
1463.0,Public,105968.0,65.0,4.0,5.0,1970,1689,États-Unis
1464.0,Public,125660.0,19.0,10.0,4.0,1980,7297,Canada
1465.0,Public,98444.0,76.0,7.0,4.0,1986,5937,Chine
1466.0,Private,179503.0,9.0,4.0,3.0,1984,5929,Inde
1467.0,Public,60575.0,14.0,5.0,2.0,1971,4195,Germany
1468.0,Public,75685.0,19.0,7.0,3.0,1983,9696,USA
1469.0,Public,85374.0,45.0,8.0,5.0,1988,9498,Canada
1470.0,Public,128642.0,19.0,5.0,6.0,2003,6892,India
1471.0,Private,182292.0,78.0,7.0,5.0,1982,3086,Allemagne
1472.0,Public,124702.0,94.0,10.0,3.0,1972,3361,France
1473.0,Public,127833.0,2.0,7.0,7.0,1974,6486,Suède
1474.0,Public,178866.0,97.0,8.0,4.0,2011,3298,Norvège
1475.0,Public,183643.0,51.0,5.0,5.0,2008,326,Finlande
1476.0,Private,113306.0,4.0,5.0,6.0,2008,8433,Pays-Bas
1477.0,Private,84008.0,77.0,8.0,4.0,2019,390,Royaume-Uni
1478.0,Private,85758.0,35.0,10.0,4.0,1973,345,États-Unis
1479.0,Public,63128.0,45.0,8.0,7.0,1999,2751,Canada
1480.0,Private,70174.0,6.0,10.0,6.0,1995,4607,Chine
1481.0,Public,170133.0,42.0,5.0,5.0,1979,8539,Inde
1482.0,Public,165978.0,42.0,7.0,3.0,1994,1838,Germany
1483.0,Public,149727.0,78.0,7.0,3.0,1981,2539,USA
1484.0,Public,147052.0,86.0,9.0,4.0,1982,990,Canada
1485.0,Public,113389.0,79.0,4.0,6.0,2020,9963,India
1486.0,Private,111690.0,73.0,10.0,4.0,2006,2889,Allemagne
1487.0,Public,184830.0,60.0,9.0,3.0,1985,1953,France
1488.0,Public,91549.0,23.0,4.0,3.0,1970,8210,Suède
1489.0,Public,94629.0,17.0,6.0,3.0,1989,6136,Norvège
1490.0,Public,167558.0,99.0,4.0,7.0,2016,7112,Finlande
1491.0,Private,119189.0,57.0,9.0,3.0,2019,9452,Pays-Bas
1492.0,Public,96207.0,67.0,5.0,5.0,2015,445,Royaume-Uni
1493.0,Private,85339.0,6.0,4.0,7.0,1994,6725,États-Unis
1494.0,Public,111942.0,7.0,5.0,5.0,1989,5116,Canada
1495.0,Public,157003.0,45.0,5.0,4.0,2000,1144,Chine
1496.0,Public,117123.0,23.0,9.0,7.0,1993,5910,Inde
1497.0,Public,172747.0,76.0,7.0,2.0,2018,5372,Germany
1498.0,Private,157358.0,52.0,7.0,4.0,2002,6234,USA
1499.0,Private,156655.0,20.0,4.0,5.0,2006,6133,Canada
1500.0,Private,166043.0,93.0,7.0,6.0,2003,2677,India
1501.0,Private,67768.0,15.0,10.0,6.0,1992,374,Allemagne
1502.0,Private,171353.0,34.0,8.0,4.0,1998,3914,France
1503.0,Public,116971.0,76.0,7.0,5.0,1987,6604,Suède
1504.0,Public,97822.0,38.0,5.0,3.0,2003,2683,Norvège
1505.0,Public,117203.0,83.0,10.0,3.0,1978,6129,Finlande
1506.0,Public,88720.0,100.0,10.0,1.0,2019,5944,Pays-Bas
1507.0,Public,173233.0,18.0,5.0,1.0,1972,9490,Royaume-Uni
1508.0,Public,139447.0,36.0,8.0,7.0,1998,168,États-Unis
1509.0,Private,179269.0,93.0,6.0,3.0,1993,3534,Canada
1510.0,Public,136254.0,90.0,5.0,6.0,1977,4289,Chine
1511.0,Private,174594.0,56.0,8.0,2.0,2016,6755,Inde
1512.0,Public,100429.0,19.0,9.0,1.0,1971,4046,Germany
1513.0,Public,73107.0,48.0,9.0,1.0,1984,6871,USA
1514.0,Public,98344.0,25.0,6.0,6.0,2004,6876,Canada
1515.0,Private,163509.0,21.0,10.0,1.0,1995,6663,India
1516.0,Private,116204.0,16.0,8.0,2.0,1985,3691,Allemagne
1517.0,Public,95853.0,53.0,9.0,1.0,2004,8416,France
1518.0,Private,156411.0,70.0,6.0,5.0,1980,3205,Suède
1519.0,Private,72889.0,36.0,5.0,7.0,2005,1969,Norvège
1520.0,Public,106691.0,79.0,9.0,3.0,2002,6947,Finlande
1521.0,Private,144832.0,42.0,5.0,3.0,2019,9148,Pays-Bas
1522.0,Private,132297.0,53.0,8.0,1.0,2018,2616,Royaume-Uni
1523.0,Public,170345.0,3.0,9.0,5.0,1989,3078,États-Unis
1524.0,Private,157383.0,13.0,8.0,2.0,2001,2936,Canada
1525.0,Public,150782.0,18.0,8.0,2.0,1976,6556,Chine
1526.0,Private,143987.0,87.0,10.0,5.0,1982,8919,Inde
1527.0,Public,129659.0,59.0,6.0,7.0,1974,6117,Germany
1528.0,Private,104826.0,36.0,5.0,1.0,1977,2529,USA
1529.0,Public,181471.0,59.0,10.0,4.0,2019,9861,Canada
1530.0,Public,152547.0,56.0,7.0,4.0,2002,3840,India
1531.0,Private,85347.0,9.0,1.0,1.0,1975,1671,Allemagne
1532.0,Public,122828.0,32.0,0.0,5.0,1997,2057,France
1533.0,Private,107794.0,17.0,0.0,5.0,2001,2317,Suède
1534.0,Private,152566.0,11.0,1.0,7.0,2000,7644,Norvège
1535.0,Public,91715.0,99.0,0.0,3.0,2006,2674,Finlande
1536.0,Public,99222.0,48.0,1.0,6.0,2004,9678,Pays-Bas
1537.0,Public,70280.0,99.0,0.0,4.0,1980,1867,Royaume-Uni
1538.0,Public,70030.0,86.0,1.0,2.0,1988,9156,États-Unis
1539.0,Public,102083.0,24.0,1.0,1.0,1977,1145,Canada
1540.0,Public,166163.0,87.0,8.0,5.0,2008,4954,Chine
1541.0,Public,182871.0,27.0,8.0,6.0,1997,7387,Inde
1542.0,Private,187545.0,61.0,4.0,6.0,1997,5740,Germany
1543.0,Private,182910.0,86.0,0.0,1.0,2000,8869,USA
1544.0,Public,174530.0,30.0,1.0,6.0,1970,6992,Canada
1545.0,Public,115438.0,37.0,0.0,6.0,2012,3680,India
1546.0,Public,93964.0,80.0,4.0,2.0,2007,4872,Allemagne
1547.0,Public,180341.0,75.0,1.0,3.0,2003,554,France
1548.0,Public,107323.0,1.0,7.0,7.0,1996,1399,Suède
1549.0,Public,119435.0,55.0,0.0,7.0,1990,2007,Norvège
1550.0,Public,68341.0,22.0,13.0,6.0,1977,2512,Finlande
1551.0,Public,95365.0,60.0,0.0,5.0,2001,1848,Pays-Bas
1552.0,Private,131093.0,79.0,1.0,7.0,2016,1112,Royaume-Uni
1553.0,Public,100621.0,3.0,1.0,1.0,2010,4999,États-Unis
1554.0,Private,116521.0,47.0,0.0,2.0,1982,948,Canada
1555.0,Public,136316.0,88.0,0.0,3.0,2003,972,Chine
1556.0,Private,172039.0,51.0,0.0,6.0,1985,3438,Inde
1557.0,Public,70844.0,22.0,0.0,3.0,1979,7521,Germany
1558.0,Private,100964.0,96.0,1.0,6.0,1996,8256,USA
1559.0,Public,128037.0,39.0,6.0,2.0,1991,2171,Canada
1560.0,Private,97081.0,75.0,1.0,3.0,1988,9040,India
1561.0,Private,92247.0,47.0,0.0,6.0,2005,7464,Allemagne
1562.0,Private,129914.0,92.0,1.0,3.0,2013,5080,France
1563.0,Public,94014.0,53.0,9.0,5.0,2020,1180,Suède
1564.0,Public,138864.0,93.0,0.0,5.0,2013,8239,Norvège
1565.0,Private,169299.0,46.0,1.0,5.0,1984,909,Finlande
1566.0,Private,119097.0,40.0,0.0,7.0,2012,117,Pays-Bas
1567.0,Public,68161.0,23.0,1.0,2.0,2018,6967,Royaume-Uni
1568.0,Public,181108.0,32.0,1.0,1.0,2013,9278,États-Unis
1569.0,Private,87764.0,59.0,9.0,7.0,1974,9301,Canada
1570.0,Public,102543.0,54.0,7.0,3.0,1993,8841,Chine
1571.0,Private,139417.0,13.0,1.0,3.0,2021,5529,Inde
1572.0,Public,81802.0,29.0,9.0,1.0,1994,4397,Germany
1573.0,Public,102788.0,51.0,0.0,1.0,2013,3553,USA
1574.0,Public,163179.0,19.0,1.0,7.0,2014,7331,Canada
1575.0,Private,71318.0,22.0,1.0,3.0,2019,6586,India
1576.0,Private,63683.0,34.0,3.0,1.0,1999,5750,Allemagne
1577.0,Public,189689.0,37.0,8.0,5.0,1991,6137,France
1578.0,Private,121610.0,36.0,0.0,5.0,2016,7491,Suède
1579.0,Public,150682.0,25.0,1.0,1.0,1972,3191,Norvège
1580.0,Public,124550.0,46.0,0.0,3.0,2004,9356,Finlande
1581.0,Private,148875.0,99.0,0.0,4.0,1988,6051,Pays-Bas
1582.0,Private,107117.0,44.0,1.0,3.0,2007,1797,Royaume-Uni
1583.0,Private,109223.0,43.0,1.0,5.0,1982,1756,États-Unis
1584.0,Public,120899.0,7.0,2.0,6.0,1996,2407,Canada
1585.0,Public,101948.0,31.0,0.0,5.0,1972,1227,Chine
1586.0,Private,143169.0,58.0,0.0,4.0,1974,7568,Inde
1587.0,Public,167619.0,4.0,7.0,6.0,2006,4253,Germany
1588.0,Public,181795.0,59.0,3.0,5.0,2008,8940,USA
1589.0,Public,186445.0,41.0,0.0,1.0,2016,1340,Canada
1590.0,Public,102205.0,24.0,1.0,1.0,2013,7809,India
1591.0,Public,52326.0,69.0,0.0,2.0,1984,3085,Allemagne
1592.0,Private,82992.0,5.0,1.0,5.0,1971,6545,France
1593.0,Private,145520.0,55.0,1.0,7.0,2012,9352,Suède
1594.0,Public,104820.0,96.0,2.0,4.0,1994,1101,Norvège
